gameID,genre
6368,Sport
45990,Strategy
45990,Adventure
3936,Fighting
3936,Shooter
3936,Simulator
3925,Shooter
3925,Strategy
223631,Shooter
4765,Platform
4765,Hack and slash/Beat 'em up
4765,Adventure
5914,Role-playing (RPG)
37995,Puzzle
37995,Sport
42741,Role-playing (RPG)
42741,Strategy
42741,Turn-based strategy (TBS)
7241,Real Time Strategy (RTS)
7241,Strategy
180002,Simulator
145186,Platform
197537,Role-playing (RPG)
197537,Turn-based strategy (TBS)
7026,Strategy
7026,Turn-based strategy (TBS)
7026,Tactical
25665,Role-playing (RPG)
25665,Adventure
64581,Point-and-click
64581,Puzzle
64581,Adventure
133860,Shooter
8118,Platform
21236,NA
6312,Shooter
6312,Platform
6312,Puzzle
10564,Racing
106270,Platform
20089,Fighting
20089,Adventure
7971,NA
11799,Adventure
11799,Visual Novel
50945,Puzzle
20099,Hack and slash/Beat 'em up
20099,Adventure
8947,Puzzle
8947,Role-playing (RPG)
8947,Strategy
8947,Adventure
60250,Shooter
60250,Arcade
3590,Racing
16631,Shooter
16631,Simulator
16631,Sport
208990,NA
2743,Racing
242,Real Time Strategy (RTS)
242,Strategy
23692,NA
6550,Shooter
25934,Hack and slash/Beat 'em up
128290,Puzzle
128290,Adventure
128290,Indie
1569,Platform
1569,Adventure
5536,Role-playing (RPG)
5536,Simulator
5536,Strategy
5536,Adventure
180001,Simulator
9680,Adventure
2010,Strategy
18993,Platform
18993,Adventure
73299,Platform
73299,Adventure
196251,Shooter
196251,Adventure
34567,Music
20249,Fighting
6611,Point-and-click
6611,Puzzle
6611,Adventure
6611,Indie
39695,Shooter
39695,Arcade
3791,Racing
3791,Simulator
974,Shooter
2472,Platform
2472,Puzzle
2472,Adventure
10381,Racing
10381,Simulator
204643,Platform
69074,Strategy
69074,Visual Novel
18,Shooter
11582,Real Time Strategy (RTS)
11582,Simulator
11582,Strategy
2042,Role-playing (RPG)
2042,Strategy
2042,Adventure
2042,Indie
890,Point-and-click
890,Puzzle
890,Adventure
2473,Platform
2473,Adventure
2473,Arcade
47832,Fighting
47832,Adventure
145191,Shooter
18815,Shooter
18815,Adventure
2438,Platform
2438,Puzzle
2438,Adventure
2853,Platform
2853,Puzzle
2853,Strategy
2853,Adventure
2853,Indie
38480,Shooter
10965,Racing
10965,Simulator
10965,Adventure
10965,Arcade
4824,Shooter
4824,Racing
1274,Simulator
1274,Strategy
10463,Role-playing (RPG)
10463,Adventure
21348,NA
16093,Puzzle
77554,NA
132181,Shooter
132181,Puzzle
132181,Adventure
60958,Role-playing (RPG)
60958,Visual Novel
1272,Simulator
1272,Strategy
21045,Adventure
21045,Visual Novel
20816,Shooter
20816,Adventure
6250,Platform
6250,Puzzle
6250,Adventure
6250,Indie
20738,Shooter
20738,Arcade
2689,Simulator
2689,Strategy
872,Real Time Strategy (RTS)
872,Strategy
872,Tactical
47909,Racing
6614,Point-and-click
6614,Puzzle
6614,Strategy
6614,Adventure
6614,Visual Novel
98508,NA
113890,Puzzle
27888,Point-and-click
27888,Adventure
80465,NA
66783,NA
92118,NA
123475,Adventure
45202,Fighting
45202,Platform
45202,Role-playing (RPG)
196741,Role-playing (RPG)
69404,NA
750,Real Time Strategy (RTS)
750,Simulator
750,Strategy
750,Adventure
37731,Sport
95007,NA
49716,Role-playing (RPG)
21234,Simulator
21234,Strategy
21299,NA
97616,NA
78298,NA
92708,NA
10549,Puzzle
10549,Adventure
80747,Sport
62837,Adventure
112526,NA
61388,NA
2303,Role-playing (RPG)
2303,Simulator
2303,Adventure
2303,Indie
3321,Racing
5817,Shooter
5817,Racing
15915,Racing
69973,Simulator
21475,Fighting
21475,Platform
20693,Pinball
6305,Platform
6839,Adventure
49582,Sport
49582,Adventure
37902,Sport
37902,Arcade
56704,Visual Novel
19806,Racing
19806,Simulator
19806,Sport
1608,Real Time Strategy (RTS)
1608,Simulator
1608,Strategy
94119,Point-and-click
94119,Arcade
24146,Strategy
80746,Sport
46071,Puzzle
53564,Puzzle
53564,Adventure
38483,Puzzle
9748,Platform
152029,NA
6654,Adventure
130390,NA
22574,Puzzle
60930,NA
21332,Role-playing (RPG)
21332,Adventure
8338,Shooter
8338,Strategy
62353,NA
8120,Platform
8120,Puzzle
96492,Role-playing (RPG)
8630,Platform
8630,Role-playing (RPG)
8630,Strategy
24198,Sport
49194,Platform
57675,Real Time Strategy (RTS)
8021,Platform
194978,Adventure
100236,NA
38513,Platform
38513,Adventure
45471,Sport
91390,Shooter
91390,Sport
6769,Role-playing (RPG)
3882,Sport
77250,Shooter
77250,Arcade
25172,Adventure
7997,Fighting
7997,Sport
7997,Adventure
200689,Platform
23033,NA
1863,Shooter
1863,Strategy
1863,Tactical
14509,Strategy
124110,Visual Novel
49001,Hack and slash/Beat 'em up
49307,Shooter
143385,Visual Novel
6835,Role-playing (RPG)
6206,Platform
185710,Shooter
185710,Arcade
6352,Shooter
6352,Platform
176054,Hack and slash/Beat 'em up
176054,Arcade
177578,Music
3933,Sport
206280,NA
188071,Shooter
11358,Role-playing (RPG)
11358,Adventure
52929,Simulator
52929,Strategy
43386,Sport
22515,Simulator
3903,Puzzle
51005,NA
132717,Point-and-click
132717,Simulator
132717,Quiz/Trivia
132717,Visual Novel
43613,Tactical
43613,Adventure
4774,Puzzle
4774,Strategy
42718,Puzzle
42718,Quiz/Trivia
14857,NA
43678,Fighting
24284,Role-playing (RPG)
24284,Strategy
24284,Adventure
20560,Music
44778,Fighting
44778,Sport
63409,Adventure
197941,NA
11696,Adventure
72838,Sport
4768,Platform
4768,Role-playing (RPG)
4768,Adventure
18340,Music
18340,Simulator
45991,Strategy
45991,Adventure
45991,Visual Novel
3844,Shooter
3844,Simulator
3844,Sport
21052,Sport
25699,Role-playing (RPG)
25699,Adventure
10944,Role-playing (RPG)
10944,Adventure
23096,Puzzle
177076,Turn-based strategy (TBS)
177076,Card & Board Game
17268,Platform
17268,Role-playing (RPG)
21437,Platform
8430,Platform
8430,Role-playing (RPG)
8430,Adventure
8430,Indie
3481,Shooter
3481,Platform
3481,Adventure
12884,Adventure
12884,Visual Novel
56893,Sport
20139,Racing
80031,Simulator
70599,Adventure
19363,Shooter
19363,Racing
19363,Simulator
61419,NA
209853,NA
13129,Role-playing (RPG)
13129,Simulator
13129,Strategy
13129,Adventure
11832,Adventure
11832,Visual Novel
134505,Platform
134505,Puzzle
134505,Adventure
134505,Indie
51468,Platform
51468,Arcade
38456,Racing
2040,Real Time Strategy (RTS)
2040,Simulator
2040,Strategy
221576,NA
6493,Platform
6493,Adventure
15556,Platform
15556,Adventure
218962,Visual Novel
2132,Shooter
2132,Role-playing (RPG)
2132,Adventure
2132,Indie
136762,Visual Novel
50950,Racing
9854,Real Time Strategy (RTS)
9854,Simulator
9854,Strategy
47903,Role-playing (RPG)
7144,Point-and-click
7144,Adventure
7144,Indie
5511,Point-and-click
5511,Puzzle
5511,Adventure
17623,Sport
20013,Fighting
20013,Arcade
22300,Role-playing (RPG)
22300,Hack and slash/Beat 'em up
15894,Real Time Strategy (RTS)
15894,Simulator
15894,Strategy
5642,Fighting
23094,Fighting
11217,Shooter
11217,Adventure
15069,Simulator
47973,Sport
216,Role-playing (RPG)
216,Adventure
11565,Fighting
11565,Arcade
10201,Simulator
5750,Role-playing (RPG)
20549,Strategy
23012,Racing
23012,Sport
175917,Racing
175917,Sport
6332,Simulator
6332,Strategy
80615,Role-playing (RPG)
80615,Tactical
122904,NA
6416,NA
78335,NA
36752,Role-playing (RPG)
36752,Adventure
210009,NA
153539,Role-playing (RPG)
1573,Racing
198171,Racing
122512,NA
91923,Role-playing (RPG)
91923,Strategy
58540,NA
59333,Shooter
107166,NA
176663,Fighting
5741,Shooter
5741,Simulator
124019,NA
44720,NA
80797,NA
49530,NA
2824,NA
37321,Strategy
49179,NA
38471,Role-playing (RPG)
38471,Strategy
80876,Simulator
80876,Sport
138351,Role-playing (RPG)
138351,Strategy
138351,Adventure
21298,Shooter
22532,Puzzle
20977,NA
61390,Adventure
21274,NA
44015,Puzzle
44015,Adventure
23057,Puzzle
23057,Adventure
23057,Arcade
67752,NA
80340,Fighting
3190,Role-playing (RPG)
3190,Strategy
3190,Turn-based strategy (TBS)
3190,Tactical
23017,Real Time Strategy (RTS)
23017,Strategy
146658,Visual Novel
63581,NA
941,Real Time Strategy (RTS)
941,Strategy
3809,Racing
9131,Puzzle
9131,Pinball
22241,NA
130426,NA
9756,Adventure
42890,Role-playing (RPG)
42890,Strategy
42890,Adventure
9764,Simulator
9764,Strategy
9764,Indie
80488,Shooter
6004,Racing
6004,Simulator
6004,Sport
92353,NA
28055,Adventure
42750,Racing
48788,Sport
48788,Quiz/Trivia
24293,Strategy
91396,Sport
91396,Hack and slash/Beat 'em up
49166,NA
61941,Adventure
61941,Visual Novel
62114,Fighting
62114,Shooter
43385,Music
43385,Simulator
44945,Shooter
44945,Strategy
50941,Simulator
97232,Card & Board Game
198115,NA
6238,Sport
49384,Sport
18270,Racing
18270,Simulator
187304,Puzzle
187304,Arcade
42886,Fighting
42886,Hack and slash/Beat 'em up
42886,Adventure
42880,Puzzle
42880,Adventure
48287,Simulator
48287,Strategy
48287,Turn-based strategy (TBS)
65146,Fighting
49390,Shooter
49390,Hack and slash/Beat 'em up
7250,Racing
221321,Visual Novel
50947,Racing
25100,Role-playing (RPG)
25100,Strategy
25100,Turn-based strategy (TBS)
6177,Fighting
22284,NA
19894,Simulator
6437,Puzzle
39447,Fighting
15058,Real Time Strategy (RTS)
15058,Strategy
26730,Role-playing (RPG)
26730,Simulator
26730,Strategy
26730,Adventure
5641,Role-playing (RPG)
214351,Puzzle
214351,Adventure
214351,Arcade
65128,Role-playing (RPG)
65128,Adventure
65128,Visual Novel
49401,NA
15078,Strategy
26075,Role-playing (RPG)
26075,Strategy
26075,Turn-based strategy (TBS)
5825,Sport
4989,Simulator
4989,Sport
21051,Role-playing (RPG)
21051,Strategy
20755,Shooter
6617,Shooter
6617,Real Time Strategy (RTS)
6617,Strategy
6617,Tactical
1014,Shooter
1014,Adventure
5120,Simulator
5120,Strategy
7199,Racing
15004,Simulator
15004,Strategy
6582,Platform
6582,Puzzle
198090,Card & Board Game
44068,Puzzle
7478,Racing
19619,Role-playing (RPG)
19619,Adventure
4327,Shooter
3233,Simulator
3233,Tactical
202591,Adventure
202591,Visual Novel
24323,Simulator
334,Simulator
20302,Sport
21220,Simulator
2399,Simulator
44985,Platform
44985,Puzzle
44985,Adventure
20672,Platform
20672,Puzzle
46811,Puzzle
46811,Arcade
187303,Puzzle
187303,Arcade
20737,Shooter
3789,Platform
3789,Adventure
49155,Puzzle
49155,Strategy
49155,Adventure
18538,Real Time Strategy (RTS)
18538,Simulator
18538,Strategy
209160,NA
131087,Racing
131087,Sport
10075,Hack and slash/Beat 'em up
10075,Adventure
20881,Role-playing (RPG)
66321,Adventure
66321,Visual Novel
21535,Simulator
21535,Sport
8221,Real Time Strategy (RTS)
8221,Strategy
5320,Puzzle
6386,Fighting
6386,Hack and slash/Beat 'em up
214785,Puzzle
214785,Adventure
214785,Arcade
79704,Arcade
18797,Real Time Strategy (RTS)
18797,Strategy
7508,Simulator
7508,Strategy
20070,Puzzle
20070,Real Time Strategy (RTS)
20070,Role-playing (RPG)
20070,Strategy
180079,Simulator
180079,Indie
6693,Role-playing (RPG)
6693,Strategy
6693,Turn-based strategy (TBS)
6693,Tactical
16997,Role-playing (RPG)
16997,Strategy
16997,Tactical
16997,Adventure
9333,Strategy
10870,Real Time Strategy (RTS)
10870,Strategy
10870,Tactical
10870,Indie
51624,Shooter
51624,Puzzle
51624,Arcade
1184,Shooter
1184,Simulator
1184,Strategy
1184,Arcade
942,Puzzle
942,Simulator
942,Strategy
942,Indie
11751,Role-playing (RPG)
11743,Role-playing (RPG)
11743,Adventure
11743,Visual Novel
21588,Visual Novel
3273,Adventure
3273,Indie
840,Simulator
840,Strategy
5146,Point-and-click
5146,Puzzle
5146,Adventure
8223,Platform
8223,Adventure
29767,Adventure
29767,Indie
3230,Point-and-click
3230,Puzzle
3230,Adventure
3230,Indie
20065,Shooter
20065,Adventure
21253,Role-playing (RPG)
2125,Simulator
4840,Shooter
4840,Role-playing (RPG)
23001,Role-playing (RPG)
23001,Strategy
826,Shooter
826,Racing
826,Adventure
49182,Shooter
740,Shooter
21840,Puzzle
21840,Strategy
5422,Shooter
21008,Role-playing (RPG)
172698,Role-playing (RPG)
172698,Strategy
832,Role-playing (RPG)
62900,NA
69407,NA
1166,Puzzle
20371,Strategy
65516,NA
66821,NA
123457,NA
7130,Fighting
7130,Arcade
50649,Quiz/Trivia
218314,Shooter
50619,NA
4048,Sport
7245,Fighting
7245,Shooter
68071,NA
4751,Shooter
170252,Puzzle
170252,Arcade
4874,Strategy
4874,Card & Board Game
214456,Strategy
214456,Tactical
3413,Racing
3413,Simulator
3413,Sport
21107,Sport
21111,Sport
98281,NA
72569,NA
209511,NA
50959,Racing
124125,NA
68900,Turn-based strategy (TBS)
92183,NA
44014,Platform
8326,Point-and-click
8326,Puzzle
8326,Strategy
8326,Adventure
166440,Adventure
61026,NA
66970,NA
59419,Simulator
59419,Adventure
212667,NA
21269,Adventure
61016,Simulator
88652,Arcade
5860,Shooter
5860,Adventure
61686,Puzzle
61686,Indie
61686,Arcade
40988,Shooter
21618,Sport
21618,Arcade
214918,Shooter
3582,Racing
68935,Puzzle
124106,NA
71355,Music
71355,Simulator
43652,Sport
2995,Simulator
2995,Strategy
51036,NA
4960,Platform
4960,Adventure
3572,Role-playing (RPG)
8637,Visual Novel
58466,NA
9145,Fighting
60503,Simulator
60503,Visual Novel
77232,Adventure
77232,Visual Novel
6610,Shooter
23452,Sport
21202,NA
5104,Music
19252,Fighting
19252,Shooter
19252,Adventure
124484,NA
80426,NA
4924,Adventure
4924,Visual Novel
23113,Fighting
8267,Music
8267,Platform
8267,Racing
8267,Sport
24296,NA
80093,NA
10743,Simulator
10743,Strategy
43421,NA
54141,NA
38373,Role-playing (RPG)
45506,Adventure
42813,Music
64899,Shooter
64899,Arcade
23698,Simulator
23698,Sport
47637,NA
44796,Music
209784,NA
5192,Adventure
225826,Fighting
64327,NA
47770,NA
66919,Quiz/Trivia
66919,Adventure
66919,Visual Novel
14436,Adventure
8391,Simulator
8391,Strategy
81662,Sport
23148,NA
6903,Adventure
94110,Sport
101595,Puzzle
101595,Simulator
101595,Strategy
101595,Indie
101595,Arcade
5995,Pinball
4095,Platform
7506,Simulator
7506,Strategy
197884,NA
49216,Platform
153784,Platform
153784,Arcade
4193,Racing
4193,Sport
9059,Real Time Strategy (RTS)
9059,Strategy
9059,Tactical
5044,Platform
51051,NA
4185,Sport
206295,NA
45124,Sport
4585,Fighting
4585,Role-playing (RPG)
220133,NA
6300,Role-playing (RPG)
6300,Hack and slash/Beat 'em up
17481,Adventure
17481,Visual Novel
43012,Sport
197613,Visual Novel
11336,Real Time Strategy (RTS)
11336,Role-playing (RPG)
11336,Strategy
11336,Tactical
9719,Platform
9719,Adventure
9719,Indie
42853,Simulator
42853,Sport
42853,Strategy
42853,Adventure
42853,Arcade
6244,Strategy
6525,Platform
6525,Sport
120141,Indie
139896,Platform
139896,Puzzle
139896,Adventure
207256,Role-playing (RPG)
51045,Puzzle
51045,Simulator
51045,Strategy
51045,Arcade
10738,Simulator
10738,Strategy
16137,Platform
16137,Adventure
10612,Fighting
10612,Simulator
319,Shooter
319,Strategy
319,Tactical
50608,Shooter
21542,NA
6925,Strategy
159300,Strategy
45072,NA
206788,NA
3898,Platform
3898,Adventure
5727,Racing
20823,Fighting
15847,Adventure
136599,NA
24322,NA
18864,Adventure
99551,Fighting
215550,NA
215549,Arcade
4329,Shooter
206903,NA
206921,NA
23714,Strategy
225877,Sport
225877,Arcade
209425,Sport
85169,Platform
85169,Simulator
85169,Sport
85169,Arcade
6000,Adventure
46546,Sport
171986,Sport
4873,Racing
4873,Sport
42562,Role-playing (RPG)
1606,Real Time Strategy (RTS)
1606,Simulator
1606,Strategy
308,Real Time Strategy (RTS)
308,Simulator
308,Strategy
888,Real Time Strategy (RTS)
888,Strategy
16274,Racing
16274,Simulator
1370,Real Time Strategy (RTS)
1370,Strategy
6046,Strategy
6046,Turn-based strategy (TBS)
6046,Tactical
9855,Real Time Strategy (RTS)
9855,Simulator
9855,Strategy
9855,Tactical
848,Real Time Strategy (RTS)
848,Strategy
18055,Role-playing (RPG)
218643,Visual Novel
1789,Shooter
51,Strategy
51,Tactical
138356,NA
21760,Shooter
7000,Shooter
370,Role-playing (RPG)
370,Strategy
370,Turn-based strategy (TBS)
1371,Real Time Strategy (RTS)
1371,Strategy
122527,NA
733,Shooter
733,Racing
733,Adventure
733,Arcade
13146,Role-playing (RPG)
13146,Simulator
13146,Adventure
138012,Visual Novel
47779,Puzzle
2993,Point-and-click
2993,Adventure
49638,Role-playing (RPG)
142322,Role-playing (RPG)
37094,Platform
37094,Puzzle
37094,Adventure
11318,Point-and-click
11318,Adventure
11318,Visual Novel
1961,Puzzle
1961,Role-playing (RPG)
1961,Adventure
2207,Platform
2207,Puzzle
2207,Adventure
948,Shooter
948,Platform
948,Strategy
3808,Racing
3808,Sport
72561,Simulator
43327,Adventure
97597,Music
69199,NA
61461,Racing
3631,Sport
67280,NA
53943,Platform
53943,Adventure
20648,Strategy
20648,Adventure
136666,Role-playing (RPG)
69089,Adventure
6838,Adventure
68942,Adventure
5103,Puzzle
5103,Simulator
5103,Sport
5103,Quiz/Trivia
122502,NA
203212,Platform
4762,Shooter
207101,Shooter
200959,Shooter
200959,Adventure
3785,Racing
3785,Sport
2116,Real Time Strategy (RTS)
2116,Role-playing (RPG)
2116,Strategy
48048,Puzzle
7075,Role-playing (RPG)
7075,Hack and slash/Beat 'em up
21898,Shooter
21898,Adventure
142951,Music
142951,Simulator
6018,Simulator
6018,Sport
51026,Sport
73266,Sport
128617,NA
61418,NA
21314,Role-playing (RPG)
21314,Strategy
21364,Music
82276,Music
6367,Shooter
230,Real Time Strategy (RTS)
230,Strategy
88845,NA
36881,Shooter
38269,Puzzle
22952,Fighting
22952,Arcade
67340,Adventure
84319,NA
225339,Strategy
225339,Tactical
185196,Sport
5286,Simulator
50951,Sport
43051,Adventure
43051,Visual Novel
78289,Puzzle
78289,Simulator
78289,Sport
78289,Arcade
45437,Visual Novel
4704,Puzzle
65567,Adventure
65567,Visual Novel
18021,Simulator
18021,Arcade
45829,Fighting
20812,Sport
20812,Pinball
20577,Platform
20577,Puzzle
20577,Adventure
172844,Point-and-click
172844,Arcade
276,Real Time Strategy (RTS)
276,Simulator
276,Strategy
49311,Platform
49311,Adventure
9122,Racing
3818,Shooter
3818,Adventure
212774,Adventure
146296,Arcade
44954,Role-playing (RPG)
44954,Strategy
254,Simulator
254,Strategy
91722,NA
39349,Fighting
6201,Racing
6201,Sport
49180,Sport
42773,Role-playing (RPG)
42773,Strategy
200958,Shooter
200958,Adventure
70646,NA
69530,NA
50703,Racing
50703,Sport
22910,Simulator
218925,NA
71905,Adventure
71905,Visual Novel
50668,NA
26003,Shooter
26003,Arcade
7969,Racing
7969,Simulator
7969,Sport
1356,Shooter
1356,Platform
7279,Role-playing (RPG)
7279,Adventure
62876,NA
47769,Puzzle
98366,NA
4863,Puzzle
4863,Strategy
4863,Adventure
8832,Simulator
8832,Sport
70634,NA
7183,Shooter
216251,Arcade
3860,Racing
4369,Role-playing (RPG)
4369,Simulator
4369,Strategy
4369,Turn-based strategy (TBS)
64745,Indie
124109,Puzzle
49810,Role-playing (RPG)
20615,Puzzle
4256,Platform
4256,Puzzle
202897,Visual Novel
205880,NA
7048,Simulator
7048,Strategy
7048,Turn-based strategy (TBS)
7048,Tactical
20684,Simulator
20684,Sport
187357,NA
70563,NA
187361,Arcade
21185,Role-playing (RPG)
21231,Fighting
21231,Hack and slash/Beat 'em up
21231,Adventure
6485,Platform
168328,Strategy
76130,Puzzle
24088,Role-playing (RPG)
6255,Shooter
6255,Simulator
6255,Adventure
4773,Shooter
24076,Sport
3762,Platform
43384,Racing
49306,Sport
198480,Racing
11338,Music
206347,NA
6302,Sport
20996,Role-playing (RPG)
20996,Adventure
7840,Shooter
22567,Shooter
22567,Simulator
62754,Visual Novel
20565,Music
51064,Simulator
1753,Puzzle
1753,Role-playing (RPG)
49883,Shooter
45223,Role-playing (RPG)
45223,Strategy
11540,Role-playing (RPG)
21530,Fighting
4717,Platform
4717,Racing
42806,NA
2969,Puzzle
2969,Adventure
10736,Simulator
5970,Role-playing (RPG)
4210,Shooter
6962,Simulator
3209,Simulator
3209,Adventure
196226,Simulator
13195,Role-playing (RPG)
13195,Adventure
7163,Shooter
7163,Music
2032,Racing
7188,Sport
15299,Role-playing (RPG)
15299,Adventure
5999,Shooter
85268,Puzzle
85268,Card & Board Game
15476,NA
175916,Racing
4235,Turn-based strategy (TBS)
4235,Card & Board Game
12481,Platform
12481,Adventure
12892,Fighting
12892,Adventure
6366,Shooter
6366,Platform
49375,NA
12899,Shooter
45458,Shooter
38390,Shooter
38390,Arcade
5791,Shooter
71690,Racing
71690,Simulator
71690,Sport
71690,Strategy
71690,Arcade
15431,Fighting
15431,Arcade
224864,Role-playing (RPG)
224864,Simulator
224864,Strategy
224864,Adventure
1498,Strategy
1498,Tactical
216419,NA
79331,Simulator
79331,Adventure
79331,Visual Novel
4415,Shooter
5282,Simulator
197298,Indie
17275,Shooter
17275,Racing
17275,Simulator
17275,Sport
6329,Role-playing (RPG)
6329,Adventure
6384,Fighting
6384,Hack and slash/Beat 'em up
306,Shooter
188135,Puzzle
188135,Role-playing (RPG)
188135,Adventure
654,Real Time Strategy (RTS)
654,Strategy
5563,Shooter
5563,Simulator
5563,Tactical
39,Fighting
39,Shooter
39,Racing
39,Adventure
5327,Shooter
5327,Platform
5327,Adventure
112884,Platform
112884,Adventure
112884,Arcade
5126,Shooter
