kglID,gameID,Title,Year,Publisher,Main_Genre
10680,11832,Infinite Stratos 2: Ignition Hearts,2014,5pb,Adventure
10681,8630,Airship Q,2015,Cygames,Platform
10682,NA,Otomedius Gorgeous,2008,Konami Digital Entertainment,Shooter
10683,17268,Jikandia: The Timeless Land,2010,Idea Factory,Role-Playing
10684,3903,Egg Mania: Eggstreme Madness,2002,Kemco,Puzzle
10685,51005,Boot Camp Academy,2010,Zoo Games,Action
10686,6614,Zero Escape: Virtue's Last Reward,2012,Rising Star Games,Adventure
10687,20013,Darkstalkers Resurrection,2013,Capcom,Fighting
10688,15069,Take On Helicopters,2011,Unknown,Simulation
10689,NA,Highschool Terra Story,1998,KID,Adventure
10690,NA,Emergency! Disaster Rescue Squad,2009,Destineer,Simulation
10691,1608,Empire Earth II,2005,Vivendi Games,Strategy
10692,NA,Suggoi! Arcana Heart 2,2009,AQ Interactive,Fighting
10693,218962,Mother Goose no Himitsu no Yakata,2011,Quinrose,Adventure
10694,NA,Winning Post 7 2009,2009,Tecmo Koei,Sports
10695,2040,Knights of Honor,2004,Sunflowers,Strategy
10696,46071,Puzzle & Action: Tant-R,1994,Sega,Misc
10697,4768,Code Lyoko: Quest for Infinity,2008,Game Factory,Action
10698,21332,Away: Shuffle Dungeon,2008,Majesco Entertainment,Role-Playing
10699,38483,Bubble Bobble Evolution,2006,Rising Star Games,Puzzle
10700,NA,Codename: Panzers Cold War,2009,Atari,Strategy
10701,61388,Kekkaishi: Kokubourou Shuurai,2008,Namco Bandai Games,Action
10702,NA,Shugo Chara! Amunonijiro Chara Change,2008,Konami Digital Entertainment,Action
10703,NA,Galleon: Islands of Mystery,2004,SCi,Action
10704,NA,Renai 0 Kilometer,2013,Alchemist,Adventure
10705,37731,World Sports Competition,2009,Hudson Soft,Sports
10706,NA,Tantei Jinguuji Saburo DS: Kienai Kokoro,2008,Arc System Works,Adventure
10707,NA,Far East of Eden Shinden,1995,Hudson Soft,Fighting
10708,43386,Sunny Garcia Surfing,2001,Ubisoft,Sports
10709,NA,MotorHead,1998,Gremlin Interactive Ltd,Racing
10710,14857,Alia's Carnival! Sacrament,2015,dramatic create,Adventure
10711,7997,Nacho Libre,2006,Majesco Entertainment,Action
10712,NA,StormLover,2010,D3Publisher,Adventure
10713,NA,Gensou Suikoden I & II,2006,Konami Digital Entertainment,Role-Playing
10714,NA,Gloria Union,2011,Atlus,Role-Playing
10715,NA,Ebikore Photo Kano Kiss,2015,Kadokawa Games,Action
10716,12884,Bad Apple Wars,2015,Idea Factory,Action
10717,49582,Eyeshield 21: DevilBats DevilDays,2006,Nintendo,Role-Playing
10718,NA,Jyuzaengi: Engetsu Sangokuden,2012,Idea Factory,Action
10719,NA,Shin Sangoku Musou Online: Kamishou Ranbu,2010,Tecmo Koei,Action
10720,NA,Dancing Blade II: Tears of Eden,1999,Konami Digital Entertainment,Adventure
10721,NA,Kokoro no Kokoron,2011,Namco Bandai Games,Misc
10722,NA,Hiiro no Kakera 3: Aoikuro no Kusabi,2008,Idea Factory,Adventure
10723,NA,BeatMania IIDX 13: DistorteD,2007,Konami Digital Entertainment,Simulation
10724,3933,Go! Go! Hypergrind,2003,Atlus,Sports
10725,NA,Keshisasu-Kun: Battle Kas-tival,2010,Konami Digital Entertainment,Action
10726,112526,Kaidan Restaurant: Zoku! Shin Menu 100-Sen,2011,Namco Bandai Games,Misc
10727,23096,Hot Pixel,2007,Atari,Puzzle
10728,20139,Peak Performance,1997,JVC,Racing
10729,NA,Dance Dance Revolution: Hottest Party 5,2011,Konami Digital Entertainment,Misc
10730,NA,Who Wants to be a Millionaire: 2nd Edition,2008,Ubisoft,Misc
10731,NA,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,2012,ChunSoft,Adventure
10732,NA,DokiDoki Majo Shinpan! 2,2008,SNK Playmore,Adventure
10733,22515,S.L.A.I.: Steel Lancer Arena International,2005,Konami Digital Entertainment,Simulation
10734,8120,Pet Alien: An Intergalactic Puzzlepalooza,2007,Game Factory,Action
10735,42718,Blokus Portable: Steambot Championship,2006,Majesco Entertainment,Puzzle
10736,136762,Renai Revenge,2015,TGL,Adventure
10737,NA,Zoboomafoo: Leapin' Lemurs!,2001,Encore,Action
10738,25699,Atelier Shallie Plus: Alchemists of the Dusk Sea,2016,Tecmo Koei,Role-Playing
10739,NA,Dennou Senki Virtual-On Force,2010,Sega,Fighting
10740,872,Sins of a Solar Empire,2008,Pinnacle,Strategy
10741,11358,Graffiti Kingdom,2004,505 Games,Role-Playing
10742,NA,Langrisser: Re:Incarnation Tensei,2015,Extreme Entertainment Group,Role-Playing
10743,98508,Nettou! Powerful Koushien,2010,Konami Digital Entertainment,Sports
10744,NA,Great Edo Blacksmith,2014,Nippon Ichi Software,Adventure
10745,NA,Armored Core SL: Silent Line Portable,2009,From Software,Simulation
10746,NA,To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,2008,Marvelous Interactive,Adventure
10747,77250,Lethal Enforcers I & II,1996,Konami Digital Entertainment,Shooter
10748,6493,Klonoa 2: Dream Champ Tournament,2002,Namco Bandai Games,Platform
10749,8430,Shantae and the Pirate's Curse,2015,Intergrow,Platform
10750,NA,Minna no Golf Jou Vol.1,2007,Sony Computer Entertainment,Sports
10751,18993,The Peanuts Movie: Snoopy's Grand Adventure,2015,Activision,Action
10752,974,Resident Evil 4,2007,Ubisoft,Action
10753,20099,Power Rangers Super Megaforce,2014,Namco Bandai Games,Action
10754,16631,Cabela's Big Game Hunter: Pro Hunts,2014,Activision,Shooter
10755,49288,Super Collapse! II,2004,Majesco Entertainment,Puzzle
10756,NA,Ducati World Racing Challenge,2001,Acclaim Entertainment,Racing
10757,NA,Pop'n Music 14 Fever!,2007,Konami Digital Entertainment,Misc
10758,NA,Golden Nugget Casino / Texas Hold 'Em Double Pack,2005,Majesco Entertainment,Misc
10759,NA,Judie no Atelier: Guramnat no Renkinjutsu - Toraware no Morito,2010,Gust,Role-Playing
10760,21045,Lux-Pain,2008,Rising Star Games,Adventure
10761,2743,Smashing Drive,2004,Zoo Digital Publishing,Racing
10762,67578,Senko no Ronde DUO,2010,G.Rev,Fighting
10763,3605,Starshot: Space Circus Fever,1998,Infogrames,Platform
10764,10665,Charlie Blasts Territory,1999,Kemco,Action
10765,3367,Big Mountain 2000,1998,Imagineer,Sports
10766,NA,Tokimeki Memorial Girl's Side 1st Love Plus,2009,Konami Digital Entertainment,Adventure
10767,6348,CIMA: The Enemy,2003,Marvelous Interactive,Role-Playing
10768,137395,Katekyoo Hitman Reborn! Kizuna no Tag Battle,2010,Marvelous Interactive,Fighting
10769,80230,Code Geass: Hangyaku no Lelouch,2007,Namco Bandai Games,Action
10770,10381,GTR Evolution,2008,Atari,Racing
10771,NA,Hudson x GReeeeN Live!? DeeeeS!?,2010,Hudson Soft,Misc
10772,44415,Daibakushou: Jinsei Gekijou,1995,Taito,Misc
10773,NA,Marble Madness / Klax,2005,Zoo Digital Publishing,Puzzle
10774,42716,Downstream Panic!,2008,Atari,Action
10775,NA,DJ Max Portable 3,2010,CyberFront,Misc
10776,69074,Suzumiya Haruhi no Chokuretsu,2009,Sega,Adventure
10777,180002,SimCity,1988,Maxis,Simulation
10778,NA,The Idolmaster: Gravure For You! Vol. 5,2012,Namco Bandai Games,Misc
10779,NA,S.Y.K Renshouden,2010,Idea Factory,Adventure
10780,NA,Casino Chaos With Las Vegas Players Collection,2011,THQ,Misc
10781,NA,Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future,2011,Idea Factory,Adventure
10782,37955,Konpeki no Kantai,1995,Angel Studios,Strategy
10783,NA,D.C.I.F.: Da Capo Innocent Finale,2009,Sweets,Adventure
10784,NA,Galaxy Angel II: Mugen Kairou no Kagi,2007,Broccoli,Strategy
10785,NA,Nectaris: Military Madness,1998,Hudson Soft,Strategy
10786,NA,Tenka-bito,2006,Sega,Strategy
10787,20816,BRAHMA Force: The Assault on Beltlogger 9,1996,JVC,Shooter
10788,NA,Petz: Dolphinz Encounter,2009,Ubisoft,Simulation
10789,NA,Katekyoo Hitman Reborn! DS: Ore ga Boss! Saikyou Family Taisen,2009,Takara Tomy,Action
10790,NA,Samurai Spirits: Tenkaichi Kenkakuden,NA,Unknown,Fighting
10791,20249,Robo Pit,1995,Kokopeli Digital Studios,Fighting
10792,128290,Emily Archer and the Curse of Tutankhamun,2011,Mastertronic,Adventure
10793,NA,Story Hour: Adventures,2008,Zoo Digital Publishing,Adventure
10794,2853,Braid,2009,Number None,Platform
10795,11799,Muv-Luv Alternative: Total Eclipse,2013,5pb,Simulation
10796,6550,R-Type III: The Third Lightning,2004,Zoo Digital Publishing,Shooter
10797,10965,Need for Speed,2016,Electronic Arts,Racing
10798,NA,Hakuouki,2008,Idea Factory,Adventure
10799,NA,"Princess Natasha: Student, Secret Agent, Princess",2006,Zoo Digital Publishing,Action
10800,6312,Atomic Betty,2005,Atari,Puzzle
10801,NA,Monster Hunter Frontier Online: Season 10,2011,Capcom,Role-Playing
10802,49219,Street Jam Basketball,2004,Zoo Digital Publishing,Sports
10803,45022,Master of Monsters: Disciples of Gaia,1997,Agetec,Strategy
10804,38480,Armored Core: Last Raven Portable,2010,From Software,Simulation
10805,NA,SD Gundam: Gashapon Wars,2010,Namco Bandai Games,Strategy
10806,2010,Commander: Conquest of the Americas,2010,Paradox Interactive,Strategy
10807,204566,Disney's Aladdin,2003,Capcom,Platform
10808,NA,Royal Palace of White Sword and The City of Gentiles,2009,Take-Two Interactive,Role-Playing
10809,47331,Virtual Pool: Tournament Edition,2005,Global Star,Sports
10810,20089,Kung Fu Panda: Showdown of Legendary Legends,2015,Little Orbit,Action
10811,NA,Nippon no Asoko de,2008,Sony Computer Entertainment,Misc
10812,79942,MapleStory DS,2010,Nexon,Role-Playing
10813,NA,Phantasy Star Online 2: Episode 3 Deluxe Package,2015,Sega,Action
10814,19936,Let's Dance with Mel B,2011,Black Bean Games,Sports
10815,6538,Popeye: Rush for Spinach,2005,Atari,Platform
10816,78415,Culdcept,2002,Sega,Strategy
10817,NA,Beyblade Evolution,2013,Rising Star Games,Action
10818,45411,Blue Breaker: Ken Yorimo Hohoemi o,1996,NEC,Role-Playing
10819,NA,BeatMania IIDX 15: DJ Troopers,2008,Konami Digital Entertainment,Simulation
10820,NA,Heathcliff! The Fast and the Furriest,2010,Storm City Games,Racing
10821,NA,Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special,2015,Compile Heart,Role-Playing
10822,49358,Planet of the Apes,2001,Ubisoft,Action
10823,NA,Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,2011,Unknown,Misc
10824,9331,Worms,2009,Sony Computer Entertainment,Strategy
10825,7971,Drake & Josh: Talent Showdown,2007,THQ,Adventure
10826,80386,Real World Golf,2006,Mad Catz,Sports
10827,NA,Winx Club: Rockstars,2010,Namco Bandai Games,Adventure
10828,37995,Hissatsu Pachinko Collection 3,1995,Sunsoft,Misc
10829,219135,Oumagatoki: Kaidan Romance,2012,Quinrose,Action
10830,10463,Jack Keane,2008,Kalypso Media,Adventure
10831,NA,Mahjong Kakutou Club: Zenkoku Taisenban,2006,Konami Digital Entertainment,Misc
10832,203996,Hayate no Gotoku! Nightmare Paradise,2009,Konami Digital Entertainment,Adventure
10833,NA,Nanashi no Game Me,2009,Square Enix,Action
10834,54096,Heroes of Hellas 2: Olympia,2012,Unknown,Puzzle
10835,890,Syberia,2002,Microids,Action
10836,136769,Higurashi no Naku Koro ni Iki,2015,Kaga Create,Action
10837,NA,HappinessCharge PreCure! Kawarun Collection,2014,Namco Bandai Games,Misc
10838,NA,DICE: DNA Integrated Cybernetic Enterprises,2005,Namco Bandai Games,Shooter
10839,NA,Battlefield 1942: The WW II Anthology,2004,Electronic Arts,Shooter
10840,NA,Treasure Gaust: Gaust Diver Crimson Red / Deep Purple,2007,Namco Bandai Games,Action
10841,NA,Megpoid the Music#,2013,Asgard,Misc
10842,41586,Rugby League Live,2010,Home Entertainment Suppliers,Sports
10843,20738,Grid Runner,1996,Virgin Interactive,Action
10844,NA,Saihai no Yukue,2008,Tecmo Koei,Strategy
10845,5914,Metal Dungeon,2002,Xicat Interactive,Role-Playing
10846,3901,Drome Racers,2003,Electronic Arts,Racing
10847,NA,Guitar Freaks V & DrumMania V,2006,Konami Digital Entertainment,Simulation
10848,NA,Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou,2009,Level 5,Adventure
10849,4824,Driver: Parallel Lines,2007,Ubisoft,Racing
10850,223631,Doom,1992,id Software,Shooter
10851,6418,Gekido Advance: Kintaro's Revenge,2002,Zoo Digital Publishing,Action
10852,NA,OZMAFIA!! -vivace-,2015,dramatic create,Adventure
10853,209752,Girls Only,2010,Foreign Media Games,Simulation
10854,3925,Future Tactics: The Uprising,2004,JoWood Productions,Strategy
10855,49764,Power Poke Dash,2006,Konami Digital Entertainment,Sports
10856,NA,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono,2009,D3Publisher,Misc
10857,NA,Detective Opera: Milky Holmes 2,2012,BushiRoad,Adventure
10858,21236,Turn It Around,2006,505 Games,Action
10859,78107,Blaze Union: Story to Reach the Future,2010,Sting,Role-Playing
10860,NA,Medabots Girls Mission: Metabee Ver. / Rokusho Ver.,2016,Rocket Company,Role-Playing
10861,93991,Race Driver 2006,2006,Codemasters,Racing
10862,NA,Higurashi no Naku Koro ni Kizuna: Dai-Yon-Kan - Kizuna,2010,Alchemist,Adventure
10863,6343,Buffy the Vampire Slayer: Wrath of the Darkhul King,2003,THQ,Action
10864,76852,My Hero Academia: Battle for All,2016,Namco Bandai Games,Action
10865,NA,Nisekoi: Yomeiri!?,2014,Konami Digital Entertainment,Adventure
10866,NA,New Tokyo Legacy: Operation Babel,2015,5pb,Role-Playing
10867,NA,Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa,2011,Unknown,Misc
10868,NA,Triple Pack: Xbox Live Arcade Compilation,2011,Microsoft Game Studios,Misc
10869,4633,101-in-1 Sports Party Megamix,2010,Nordcurrent,Sports
10870,3590,Roadsters,2000,Titus,Racing
10871,NA,DeathSmiles II,2010,Cave,Shooter
10872,7026,Romance of the Three Kingdoms II,2015,Tecmo Koei,Strategy
10873,NA,Calcio Bit,2006,Nintendo,Sports
10874,181385,Whiteout,2002,Konami Digital Entertainment,Racing
10875,NA,Hyakumanton no Bara Bara,2010,Sony Computer Entertainment,Strategy
10876,NA,Galaxy Angel II: Zettairyouiki no Tobira,2006,Broccoli,Strategy
10877,NA,The Great Mystery Hidden Object Package 5,2015,Rondomedia,Adventure
10878,NA,1000 Cooking Recipes from ELLE Ã  table,2010,Nintendo,Misc
10879,NA,Hajime no Ippo: The Fighting,2002,ESP,Fighting
10880,50945,Merv Griffin's Crosswords,2008,ValuSoft,Puzzle
10881,11582,Stellaris,2016,Paradox Interactive,Strategy
10882,44519,Spectral Souls: Resurrection of the Ethereal Empires,2005,Idea Factory,Role-Playing
10883,NA,Sokukoku no Kusabi: Hiiro no Kakera 3 Portable,2010,Idea Factory,Adventure
10884,6185,Syberia II,2004,Ubisoft,Adventure
10885,80781,PopCap Hits! Vol 2,2011,Mastertronic,Misc
10886,NA,Ao no Kanata no Four Rhythm,2016,Unknown,Adventure
10887,NA,Motor Trend presents Lotus Challenge,2003,Xicat Interactive,Racing
10888,64581,Mystery Trackers: The Void,2011,Focus Home Interactive,Puzzle
10889,6250,Trine 2,2012,Atlus,Platform
10890,47832,Bleach DS 4th: Flame Bringer,2009,Sega,Action
10891,24348,Pacific Liberator,2009,Zoo Games,Action
10892,6611,Botanicula,2012,Daedalic Entertainment,Adventure
10893,NA,Parfait,2015,TGL,Adventure
10894,NA,Tago Akira no Atama no Taisou Dai-2-Shuu: Ginga Oudan Nazotoki Adventure,2009,Level 5,Adventure
10895,NA,The King of Fighters Portable '94~'98: Chapter of Orochi,2010,SNK Playmore,Fighting
10896,NA,Puzzle Challenge: Crosswords and More!,2009,Crave Entertainment,Puzzle
10897,NA,Nisenochigiri: Omoide no Saki e,2011,Idea Factory,Adventure
10898,588,Age of Conan: Rise of the Godslayer,2010,Funcom,Role-Playing
10899,335,Battlefield Vietnam,2004,Electronic Arts,Shooter
10900,9680,In Cold Blood,2000,Sony Computer Entertainment,Adventure
10901,NA,Mega Minis Volume 2,2011,Sony Computer Entertainment,Misc
10902,NA,Kamigami no Asobi,2013,Broccoli,Adventure
10903,49334,Kong: King of Atlantis,2005,THQ,Action
10904,NA,Kidou Senshi V Gundam,1994,Namco Bandai Games,Action
10905,73299,Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki,2005,Konami Digital Entertainment,Action
10906,NA,The Settlers II 10th Anniversary,2006,Ubisoft,Action
10907,69147,Wrestle Angels: Survivor 2,2008,Tryfirst,Fighting
10908,NA,Onechanbara Z Kagura,2012,D3Publisher,Action
10909,78379,The King of Fighters 02/03,2005,SNK Playmore,Fighting
10910,NA,ESPN Winter X Games: Snowboarding 2002,2002,Konami Digital Entertainment,Sports
10911,8455,Betty Boop's Double Shift,2007,Zoo Digital Publishing,Puzzle
10912,7241,Warhammer: Mark of Chaos,2006,Deep Silver,Strategy
10913,NA,Tsuku Monogatari,2011,FuRyu,Adventure
10914,132092,Vitamin Z,2009,D3Publisher,Adventure
10915,NA,Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu,2011,Alchemist,Adventure
10916,NA,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wu-Hen,2010,Yeti,Adventure
10917,146664,Harukanaru Toki no Naka de 5: Kazahanaki,2012,Ackkstudios,Role-Playing
10918,2650,Tom and Jerry in War of the Whiskers,NA,Unknown,Fighting
10919,59379,Nobunaga no Yabou DS 2,2008,Tecmo Koei,Strategy
10920,NA,The IdolM@ster: Gravure For You! Vol. 6,2012,Namco Bandai Games,Action
10921,80815,Ghostbusters,2016,Activision,Action
10922,NA,Secrets of the Titanic,2012,Avanquest Software,Action
10923,66989,Metal Saga: Hagane no Kisetsu,2006,Success,Role-Playing
10924,3786,Animaniacs: The Great Edgar Hunt,2005,Ignition Entertainment,Platform
10925,51135,Safari Adventures: Africa,2008,Neko Entertainment,Adventure
10926,60958,Harukanaru Toki no Naka de 6,2015,Tecmo Koei,Action
10927,NA,Dream Club Zero Portable,2011,D3Publisher,Simulation
10928,7173,Samurai Warriors 2,2013,Tecmo Koei,Action
10929,242,Cossacks: European Wars,2001,Strategy First,Strategy
10930,21784,The Island of Dr. Frankenstein,2009,Storm City Games,Adventure
10931,50998,TV Total Events,2011,7G//AMES,Misc
10932,NA,Battle Arena Toshinden URA,1995,Sega,Fighting
10933,NA,Darius Burst: Chronicle Saviours,2016,Kadokawa Games,Action
10934,25665,Labyrinth Cross Blood: Infinity,2013,CyberFront,Role-Playing
10935,2472,Prince of Persia,2008,Ubisoft,Action
10936,49217,Super Duper Sumos,NA,Unknown,Action
10937,NA,HotBrain,2007,Midway Games,Puzzle
10938,27641,UK Truck Simulator,2010,N/A,Simulation
10939,57560,Gudetama: Hanjuku de Tanomuwa,2015,Rocket Company,Action
10940,19195,MechAssault: Phantom War,2006,Majesco Entertainment,Simulation
10941,2042,Magicka,2011,Paradox Interactive,Role-Playing
10942,10564,Moto Racer DS,2008,Nobilis,Racing
10943,21348,The Last Guy,2009,Sony Computer Entertainment,Action
10944,NA,Akane Iro ni Somaru Saka Parallel,2008,GN Software,Adventure
10945,NA,Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder,2011,Alchemist,Adventure
10946,NA,Monster Hunter Frontier Online: Forward 1,2011,Capcom,Role-Playing
10947,9320,X3: Terran Conflict,2008,Deep Silver,Simulation
10948,NA,Timeshock! Pro Pinball,1998,Empire Interactive,Misc
10949,133860,Max Payne,2003,Take-Two Interactive,Shooter
10950,43391,D1 Professional Drift Grand Prix Series,2005,Yuke's,Racing
10951,NA,Starry ? Sky: In Winter,2011,Asgard,Misc
10952,210191,Little Bears,2009,RTL,Simulation
10953,91253,Rush Hour,1997,Psygnosis,Misc
10954,91678,Pro Cast Sports Fishing,2003,Capcom,Sports
10955,NA,Gintama: Banji Oku Chuubu!,2007,Namco Bandai Games,Action
10956,NA,Saka Agari Hurricane Portable,2011,Alchemist,Adventure
10957,NA,Negima!? Dream Tactic Yumemiru Otome Princess,2007,Konami Digital Entertainment,Strategy
10958,NA,King Arthur II,2011,Paradox Interactive,Strategy
10959,3868,Dakar 2: The World's Ultimate Rally,2003,Acclaim Entertainment,Racing
10960,3791,Auto Modellista,2003,Capcom,Racing
10961,60481,Jewel Match 2,2012,Easy Interactive,Puzzle
10962,NA,"Hanayaka Kana, Ware ga Ichizoku Twin Pack",2011,Idea Factory,Misc
10963,201339,MySims,2008,Electronic Arts,Simulation
10964,8947,Guild Wars: Nightfall,2006,NCSoft,Role-Playing
10965,6368,Dave Mirra Freestyle BMX 3,2002,Acclaim Entertainment,Sports
10966,92629,My Animal Centre,2009,Deep Silver,Simulation
10967,NA,Eco Creatures: Save The Forest,2007,Rising Star Games,Adventure
10968,NA,Kintaihi Shounen no Jiken: Kyakusen Eris-Gou no Sangeki,2009,Creative Core,Adventure
10969,NA,Kaizoku Sentai Gokaiger: Atsumete Henshin! 35 Sentai!,2011,Namco Bandai Games,Action
10970,NA,Dragon Tamer: Sound Spirit,2007,Namco Bandai Games,Role-Playing
10971,42741,La Pucelle: Ragnarok,2009,Nippon Ichi Software,Role-Playing
10972,NA,Kiniro no Corda 2 f Encore,2009,Tecmo Koei,Role-Playing
10973,39695,Darius II,1995,Taito,Shooter
10974,25368,Jewel Quest 5: The Sleepless Star,2012,Licensed 4U,Action
10975,36366,RollerCoaster Tycoon 2: Triple Thrill Pack,2003,Atari,Strategy
10976,25934,Bleach: Soul Carnival 2,2009,Sony Computer Entertainment,Fighting
10977,77554,ParaParaParadise,2001,Konami Digital Entertainment,Misc
10978,NA,Tiger & Bunny: On-Air Jack!,2012,Namco Bandai Games,Action
10979,44590,Eureka Seven AO: Jungfrau no Hanabanatachi,2012,Namco Bandai Games,Action
